ID,YEAR,STATAREA,SPECIES,PROJECT,SAMPLE_SOURCE,SAMPLE_NUMBER,SAMPLE_START_DATE,SAMPLE_END_DATE,ENPRO TAG PLACE NAME,GEAR TYPE 3,STANDARD LENGTH,COLOUR FLESH,WEIGHT DETAILS,CWT TEST,PROJECT TYPE,SET,CATCH DATE END,LIFE STAGE,SCALE FORMAT,SCALE BOOK NUMBER,GEAR TYPE 2,SEX FINAL,CWT TAG CODE,ENPRO SMOLT OR YEARLING,ENPRO RUN NUMBER,MARKS,LENGTH UNKOWN,ORIGIN,FORK LENGTH NF,CATCH DATE START,TAG COLOUR,POH LENGTH,OTOLITH BOX,DNA CONTAINER TYPE,RIVER SEGMENT,ENPRO LOCATIOIN,ENPRO STOCK CODE,RADIO FREQ,MATURITY,SEX EXTERNAL EXAM,RESOLVED AGE,COMMENTS,RECORD FLAGGED,WEIGHT,RECORD FLAGGED COMMENTS,ENPRO LIVE,ENPRO TRANSACTION TYPE,COLOUR SKIN,GIRTH,START TIME,TOTAL LENGTH,DNA CONTAINER,OTOLITH BATCH NUM,SITE RIVER LOCATION,CAPTURE SOURCE DESIGNATION,DNA SPECIMEN NUMBER,SAMPLER,RADIO TAG,HOOK LOCATION,FECUNDITY,KEPT RELEASED,TAG TYPE,ADIPOSE FIN CLIP,SCALE BOOK FORMAT,ENPRO STOCK TYPE,SPAWNED,SCALE FORM,TAG NUM,OTOLITH SPECIMEN,SCALE BOOK SPECIMEN NUM,SUB AREA,ENPRO SOURCE FACILITY,UST DST,MARK TYPE,DNA TISSUE TYPE,VESSEL NAME,FISHERY,POF LENGTH,CAUDAL FIN REMOVED,CWT HEAD LABEL,PRE SPAWNED MORTALITY,FINAL USE DISTRIBUTION,HARVESTED,SEA LICE COUNT,EGG RETENTION,SAMPLING AGENCY,SAMPLE STAGE,CU POPULATION ID,GEAR TYPE 1,RESPONSIBLE SECTOR,FISH CONDITION,PROJECT_1,FISCAL_YEAR,SAMPLE_NUM,SAMPLE_SOURCE_1,LOCATION,GEAR,SPECIES_1,HART_CD,LIFE_HISTORY_STAGE,SAMPLE_START_DT,SAMPLE_END_DT,CONTAINER_LABEL_LAB,CONTAINER_LABEL,SCALE_FORMAT,READING_METHOD,SCALE_CONTAINER_ADDR,AGE,AGE_UOM,AGE_EU,AGE_GR,PART_AGE_CODE,BROOD_YEAR,HATCHERY_SITE_NAME,OTO_SPEC_ID,LAB_NUMBER,BOX_CODE,HATCH_CODE,THERMAL_MARK,OTO_STOCK
2446425,2013,12,124,Nimpkish River Chinook Broodstock,River Assessment,26,25-NOV-13,25-NOV-13,,,,,,,Freshwater,,,adult,10 across,100400,,Female,,,,,,,,25-Nov-2013,,718,,,Woss Lake,,,,,Female,,,,,Pieter received data sheets from Hatchery staff,,,,,,,Nimpkish River Baseline 1-100,,Nimpkish River,River,26,Gwani Hatchery staff,,,,Kept,,,single,,,,,,1,19,,,,operculum,Not Applicable,Brood Stock,797,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,NIMPKISH RIVER ASSESSMENT PROGRAM - 2013,2013,2013/0481,ESCAPEMENT,WOSS LAKE,Beach Seine,CHINOOK SALMON,124,Adult,25-NOV-13,25-NOV-13,100400,100400,10 SCALES ACROSS PER FISH,Scales,1,03,EU,03,41,,,,,,,,,
2446192,2014,12,124,Nimpkish River Chinook Broodstock,River Assessment,26,17-NOV-14,17-NOV-14,,,,,,,Freshwater,,,adult,10 across,18385,,Female,,,,,,,,17-Nov-2014,,695,,,Woss River/Woss Lake,,,,,,,DNA sample could be from different fin types depending on what was available.,,,entered from raw data sheets,,,,,,,Whatman Sheet,,Nimpkish River,River,0466,NFN Fisheries Technicians,,,,Kept,,,single,,,,,,1,19,,,adipose unclipped,Caudal Fin,not applicable,Brood Stock,790,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,NIMPKISH RIVER ASSESSMENT PROGRAM - 2014,2014,2014/0442,ESCAPEMENT,WOSS RIVER,Beach Seine,CHINOOK SALMON,124,Adult,17-NOV-14,17-NOV-14,18385,18385,10 SCALES ACROSS PER FISH,Scales,1,03,EU,03,41,,,,,,,,,
2418914,2017,23,124,2017 Robertson Cr Fall Chinook,River Assessment,49,25-OCT-17,25-OCT-17,,,,,,,,,,Adult,5D,22193,,Female,,#N/A,3,,,,746,,,624,,,STAMP R,92,104,,,,41,,,,,FALSE,Dead Pitch,,,,,,,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,Spawned,,,,3,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2017,2017,2017/0545,ESCAPEMENT,STAMP RIVER,Gaff (Deadpitch),CHINOOK SALMON,124,Adult,25-OCT-17,25-OCT-17,22193,22193,5 SCALES DOWN PER FISH,Scales,3,03,EU,03,41,,,,,,,,,
2444209,2009,12,124,Nimpkish River Chinook Broodstock,River Assessment,43,12-NOV-09,12-NOV-09,,,,,,,Freshwater,,,adult,10 across,86009,,Female,,,,,,,,12-Nov-2009,,692,,,Gwani Hatchery,,,,,Female,,,,,Aleta entered from data sheets,,,,,,,,,Nimpkish River,River,,"LS, JA",,,,Kept,,,single,,,,,,3,19,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,788,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,NIMPKISH RIVER ASSESSMENT PROGRAM - 2009,2009,2009/0428,ESCAPEMENT,NIMPKISH RIVER,Beach Seine,CHINOOK SALMON,124,Adult,12-NOV-09,12-NOV-09,86009,86009,10 SCALES ACROSS PER FISH,Scales,3,03,EU,03,41,,,,,,,,,
1479327,2017,17,124,Nanaimo River Lower Fall River Assessment,River Assessment,119,19-OCT-17,19-OCT-17,,,,,,,,,,,5 down,10882,,Female,,,,,,,669,,,543,,,,,,,,,,,,,,,,,,,,,,Nanaimo River Lower Fall,River,,,,,,Kept,,no ,single,,,,,,9,17-14,,,,,,,,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,NANAIMO RIVER CID-2017,2017,2017/0590,HATCHERY,NANAIMO RIVER,Unknown,CHINOOK SALMON,124,Adult,19-OCT-17,19-OCT-17,10882,10882,5 SCALES DOWN PER FISH,Scales,9,2,MY,M2,2M,RG,,,,,,,,
2320265,2002,23,124,2002 Robertson Cr Fall Chinook,River Assessment,55,14-OCT-02,14-OCT-02,,,,,,,,,,Adult,5D,84858,,Female,,,3,,,,931,,,756,,,B-10,B-10,104,,,,41,,,,,FALSE,Dead Pitch,,,,,,,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,Spawned,,,,6,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Carcass Net,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2002,2002,2002/0480,ESCAPEMENT,23,Gaff (Deadpitch),CHINOOK SALMON,124,Adult,14-OCT-02,14-OCT-02,84858,84858,5 SCALES DOWN PER FISH,Scales,6,03,EU,03,41,,,,,,,,,
2418918,2017,23,124,2017 Robertson Cr Fall Chinook,River Assessment,53,25-OCT-17,25-OCT-17,,,,,,,,,,Adult,5D,22193,,Female,,#N/A,3,,,,756,,,636,,,STAMP R,92,104,,,,41,,,,,FALSE,Dead Pitch,,,,,,,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,Spawned,,,,7,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2017,2017,2017/0545,ESCAPEMENT,STAMP RIVER,Gaff (Deadpitch),CHINOOK SALMON,124,Adult,25-OCT-17,25-OCT-17,22193,22193,5 SCALES DOWN PER FISH,Scales,7,03,EU,03,41,,,,,,,,,
2386914,2001,23,124,2001 Robertson Cr Fall Chinook,River Assessment,18,05-NOV-01,05-NOV-01,,,,,,,,,,Adult,5D,69575,,Female,,,3,,,,890,,,742,,,,A-1,104,,,,41,,,,,FALSE,Dead Pitch,,,,,,,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,,,,,8,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2001,2001,501,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,05-NOV-01,05-NOV-01,2001702050169575,69575,5 SCALES DOWN PER FISH,Scales,8,03,EU,03,41,,,,,,,,,
2446239,2009,12,124,Nimpkish River Chinook Broodstock,River Assessment,149,23-NOV-09,23-NOV-09,,,,,,,Freshwater,,,adult,10 across,39688,,Female,,,,,,,,23-Nov-2009,,809,,,Woss Lake,,,,,Female,,,,,Aleta entered from data sheets,,,,,,,,,Nimpkish River,River,,"LS, TB",,,,Kept,,,single,,,,,,1,19,,,ADIPOSE CLIPPED,,not applicable,Brood Stock,916,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,NIMPKISH RIVER ASSESSMENT PROGRAM - 2009,2009,2009/0428,ESCAPEMENT,NIMPKISH RIVER,Beach Seine,CHINOOK SALMON,124,Adult,23-NOV-09,23-NOV-09,39688,39688,10 SCALES ACROSS PER FISH,Scales,1,04,EU,04,51,,,,,,,,,
2317142,1999,23,124,1999 Robertson Fall Chinook,River Assessment,70,21-OCT-99,21-OCT-99,,,1010,,,,,,,Adult,5D,79326,,Female,,,3,,,,,,,767,,,01,1,104,,,,51,,,,,FALSE,Dead Pitch,,,,,,,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,Unspawn,,,,1,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-1999,1999,451,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,21-OCT-99,21-OCT-99,1999702045179326,79326,5 SCALES DOWN PER FISH,Scales,1,04,EU,04,51,,,,,,,,,
1456579,2013,17,124,Nanaimo River Lower Fall River Assessment,River Assessment,137,28-OCT-13,28-OCT-13,,,,,,,,,,,5 down,99168,,Female,,,,,,,768,,,645,,,,,,,,,,,,,,,,,,,,,,Nanaimo River Lower Fall,River,,,,,,Kept,,N,single,,,,,,7,17-14,,,,,,,,,,,Brood Used,,,,,,51519,Beach Seine,Hatchery,,NANAIMO RIVER CID-2013,2013,2013/0270,ESCAPEMENT,NANAIMO RIVER,Beach Seine,CHINOOK SALMON,124,Adult,28-OCT-13,28-OCT-13,99168,99168,5 SCALES DOWN PER FISH,Scales,7,02,EU,02,31,,,,,,,,,
2315586,1999,23,124,1999 Robertson Fall Chinook,River Assessment,13,21-OCT-99,21-OCT-99,,,925,,,,,,,Adult,5D,79322,,Female,,,3,,,,,,,727,,,B10,B10,104,,,,51,,,,,FALSE,Dead Pitch,,,,,,,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,Spawned,,,,1,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Carcass Net,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-1999,1999,451,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,21-OCT-99,21-OCT-99,1999702045179322,79322,5 SCALES DOWN PER FISH,Scales,1,04,EU,04,51,,,,,,,,,
2315596,1999,23,124,1999 Robertson Fall Chinook,River Assessment,23,21-OCT-99,21-OCT-99,,,980,,,,,,,Adult,5D,79322,,Female,,,3,,,,,,,764,,,B10,B10,104,,,,51,,,,,FALSE,Dead Pitch,,,,,,,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,Spawned,,,,3,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Carcass Net,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-1999,1999,451,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,21-OCT-99,21-OCT-99,1999702045179322,79322,5 SCALES DOWN PER FISH,Scales,3,04,EU,04,51,,,,,,,,,
1509368,2011,27,124,Marble River Chinook Telemetry Project,River Assessment,6,10-SEP-11,10-SEP-11,,,,,,,Freshwater,,,adult,5 down,92272,,Female,,,,,,,870,10-Sep-2011,Green,,,,Marble River - Chalet Pool,,,,,Female,,,,,,,,Green,,,,,,Marble River,River,,Andrew Pereboom,,,,Released,,,single,,,,518,,6,,,,NO FIN CLIPS,,not applicable,Tagging,,,,,Released,No,,,,,,Angling,STAD,Fair,MARBLE RIVER CHINOOK - 2011,2011,2011/0546,ESCAPEMENT,MARBLE RIVER,Rod & Reel,CHINOOK SALMON,124,Adult,10-SEP-11,10-SEP-11,92272,92272,5 SCALES DOWN PER FISH,Scales,6,03,EU,03,41,,,,,,,,,
2316443,1999,23,124,1999 Robertson Fall Chinook,River Assessment,7,14-OCT-99,14-OCT-99,,,938,,,,,,,Adult,5D,79309,,Female,,,3,,,,,,,754,,,03,3,104,,,,41,,,,,FALSE,Dead Pitch,,,,,,,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,Unspawn,,,,7,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-1999,1999,451,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,14-OCT-99,14-OCT-99,1999702045179309,79309,5 SCALES DOWN PER FISH,Scales,7,3,MY,M3,3M,,,,,,,,,
2444359,2012,12,124,Nimpkish River Chinook Broodstock,River Assessment,87,26-NOV-12,26-NOV-12,,,,,,,Freshwater,,,adult,10 across,100448,,Female,,,,,,,,26-Nov-2012,,723,,,Woss Lake,,,,,Female,,,,,,,,,,,,Box 401-500,,Nimpkish River,River,487,Gwani Hatchery staff,,,,Kept,,,single,,,,,,2,,,,,operculum,Not Applicable,Brood Stock,814,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,NIMPKISH RIVER ASSESSMENT PROGRAM - 2012,2012,2012/0489,ESCAPEMENT,NIMPKISH RIVER,Beach Seine,CHINOOK SALMON,124,Adult,27-NOV-12,27-NOV-12,100448,100448,10 SCALES ACROSS PER FISH,Scales,2,03,EU,03,41,,,,,,,,,
2444492,2011,12,124,Nimpkish River Chinook Broodstock,River Assessment,5,17-NOV-11,17-NOV-11,,,,,,not checked,Freshwater,,,adult,10 across,100456,,Female,,,,,,,,17-Nov-2011,,829,,,Nimpkish River,,,,,Female,,,,,,,,,,,,??,,Nimpkish River,River,4505,Gwani Hatchery staff,,,,Kept,,,single,,,,,,5,,,,ADIPOSE UNCLIPPED,operculum,Not Applicable,Brood Stock,918,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,NIMPKISH RIVER ASSESSMENT PROGRAM - 2011,2011,2011/0544,ESCAPEMENT,NIMPKISH RIVER,Beach Seine,CHINOOK SALMON,124,Adult,17-NOV-11,17-NOV-11,100456,100456,10 SCALES ACROSS PER FISH,Scales,5,03,EU,03,41,,,,,,,,,
2319982,2002,23,124,2002 Robertson Cr Fall Chinook,River Assessment,2,10-OCT-02,10-OCT-02,,,,,,,,,,Adult,5D,84855,,Female,,,3,,,,950,,,798,,,B-10,B-10,104,,,,No Age,,,,,FALSE,Dead Pitch,,,,,,,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,Unspawn,,,,2,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Carcass Net,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2002,2002,2002/0480,ESCAPEMENT,23,Gaff (Deadpitch),CHINOOK SALMON,124,Adult,10-OCT-02,10-OCT-02,84855,84855,5 SCALES DOWN PER FISH,Scales,2,3,MY,M3,3M,,,,,,,,,
2419326,2017,23,124,2017 Robertson Cr Fall Chinook,River Assessment,150,25-OCT-17,25-OCT-17,,,,,,,,,,Adult,5D,22196,,Female,,#N/A,3,,,,825,,,694,,,STAMP R,92,104,,,,41,,,,,FALSE,Dead Pitch,,,,,,,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,Spawned,,,,3,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2017,2017,2017/0545,ESCAPEMENT,STAMP RIVER,Gaff (Deadpitch),CHINOOK SALMON,124,Adult,25-OCT-17,25-OCT-17,22196,22196,5 SCALES DOWN PER FISH,Scales,3,03,EU,03,41,,,,,,,,,
2316867,1999,23,124,1999 Robertson Fall Chinook,River Assessment,53,18-OCT-99,18-OCT-99,,,945,,,,,,,Adult,5D,79314,,Female,,,3,,,,,,,734,,,01,1,104,,,,51,,,,,FALSE,Dead Pitch,,,,,,,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,Spawned,,,,9,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-1999,1999,451,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,18-OCT-99,18-OCT-99,1999702045179314,79314,5 SCALES DOWN PER FISH,Scales,9,04,EU,04,51,,,,,,,,,
2315152,1999,23,124,1999 Robertson Fall Chinook,River Assessment,13,18-OCT-99,18-OCT-99,,,945,,,,,,,Adult,5D,79313,,Female,,,3,,,,,,,739,,,01,1,104,,,,51,,,,,FALSE,Dead Pitch,,,,,,,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,Spawned,,,,3,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-1999,1999,451,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,18-OCT-99,18-OCT-99,1999702045179313,79313,5 SCALES DOWN PER FISH,Scales,3,4,MY,M4,4M,,,,,,,,,
2420914,2017,8,124,2017 Nusatsum R Summer Chinook,River Assessment,1,22-AUG-17,22-AUG-17,,,,,,,,,,Adult,5D,21177,,Female,,#N/A,2,,,,830,,,675,,,NUSATSUM R,2733,2733,,,,52,,,,,TRUE,Reject - NonViable,,,,,,,Nusatsum R,River,,,,,,Kept,,NOMK,Single,M,Spawned,,,,10,,Snootli River,,,,,,,,,,Other Mortalities/Cull,,,,,,,Beach Seine,Hatchery,,SNOOTLI CREEK HATCHERY-2017,2017,2017/0436,ESCAPEMENT,NUSATSUM RIVER,Other Gillnet/Set Net,CHINOOK SALMON,124,Adult,30-AUG-17,30-AUG-17,21177,21177,5 SCALES DOWN PER FISH,Scales,10,13,EU,13,52,,,,,,,,,
1508525,2012,27,124,Marble River Chinook Telemetry Project,River Assessment,50,05-SEP-12,05-SEP-12,,,,,,,Freshwater,,,adult,2 across,67420,,Female,,,,,,,930,05-Sep-2012,,,,,"Quatsino Sound, Varney Bay",,,151.540,,Female,,,,,"Other data not imported was ""Fish Condition at capture"", ""Fish condition at release"" and ""Hook Location"".",,,,,7:00,,,,Quatsino Sound,River,923,C.Rautenberg,76,,,Released,,,double,,,,,,23,27-9 & 27-11,,,,,Steel Rock,Tagging,,,,,Released,,,,,,,Angling,STAD,,MARBLE RIVER CHINOOK - 2012,2012,2012/0485,ESCAPEMENT,27,Rod & Reel,CHINOOK SALMON,124,Adult,27-AUG-12,27-AUG-12,67420,67420,2 SCALES ACROSS PER FISH,Scales,23,3,MY,M3,3M,W,,,,,,,,
1456501,2013,17,124,Nanaimo River Lower Fall River Assessment,River Assessment,112,24-OCT-13,24-OCT-13,,,,,,,,,,,5 down,99166,,Female,,,,,,,819,,,660,,,,,,,,,,,,,,,,,,,,,,Nanaimo River Lower Fall,River,,,,,,Kept,,N,single,,,,,,2,17-14,,,,,,,,,,,Brood Used,,,,,,51519,Beach Seine,Hatchery,,NANAIMO RIVER CID-2013,2013,2013/0270,ESCAPEMENT,NANAIMO RIVER,Beach Seine,CHINOOK SALMON,124,Adult,24-OCT-13,24-OCT-13,99166,99166,5 SCALES DOWN PER FISH,Scales,2,02,EU,02,31,,,,,,,,,
2444248,2009,12,124,Nimpkish River Chinook Broodstock,River Assessment,51,12-NOV-09,12-NOV-09,,,,,,,Freshwater,,,adult,10 across,86011,,Female,,,,,,,,12-Nov-2009,,866,,,Gwani Hatchery,,,,,Female,,,,,Aleta entered from data sheets,,,,,,,,,Nimpkish River,River,,"LS, JA",,,,Kept,,,single,,,,,,1,19,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,1000,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,NIMPKISH RIVER ASSESSMENT PROGRAM - 2009,2009,2009/0428,ESCAPEMENT,NIMPKISH RIVER,Beach Seine,CHINOOK SALMON,124,Adult,12-NOV-09,12-NOV-09,86011,86011,10 SCALES ACROSS PER FISH,Scales,1,04,EU,04,51,,,,,,,,,
2386701,2001,23,124,2001 Robertson Cr Fall Chinook,River Assessment,12,31-OCT-01,31-OCT-01,,,,,,,,,,Adult,5D,69566,,Female,,,3,,,,800,,,656,,,,A-1,104,,,,41,,,,,FALSE,Dead Pitch,,,,,,,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,,,,,10,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2001,2001,501,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,31-OCT-01,31-OCT-01,2001702050169566,69566,5 SCALES DOWN PER FISH,Scales,10,3,MY,M3,3M,,,,,,,,,
2444208,2009,12,124,Nimpkish River Chinook Broodstock,River Assessment,42,12-NOV-09,12-NOV-09,,,,,,,Freshwater,,,adult,10 across,86009,,Female,,,,,,,,12-Nov-2009,,804,,,Gwani Hatchery,,,,,Female,,,,,Aleta entered from data sheets,,,,,,,,,Nimpkish River,River,,"LS, JA",,,,Kept,,,single,,,,,,2,19,,,ADIPOSE UNCLIPPED,,not applicable,Brood Stock,904,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,NIMPKISH RIVER ASSESSMENT PROGRAM - 2009,2009,2009/0428,ESCAPEMENT,NIMPKISH RIVER,Beach Seine,CHINOOK SALMON,124,Adult,12-NOV-09,12-NOV-09,86009,86009,10 SCALES ACROSS PER FISH,Scales,2,03,EU,03,41,,,,,,,,,
2444600,2007,12,124,Nimpkish River Chinook Broodstock,River Assessment,51,03-DEC-07,03-DEC-07,,,,,unspecified,,Freshwater,,,Adult,10 across,46216,,Female,,,,,,,,03-Dec-2007,,660,,,Nimpkish Hatchery,,,,,Female,,,,6200,,,,,,,,07-NIMP-DFO - 2001 to 2100,,Nimpkish River,River,2050,unspecified,,,,Kept,,,single,,,,,,1,19,,,,,not applicable,Brood Stock,725,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,NIMPKISH RIVER ASSESSMENT PROGRAM - 2007,2007,2007/0368,ESCAPEMENT,NIMPKISH RIVER,Beach Seine,CHINOOK SALMON,124,Adult,03-DEC-07,03-DEC-07,46216,46216,10 SCALES ACROSS PER FISH,Scales,1,03,EU,03,41,,,,,,,,,
2444297,2012,12,124,Nimpkish River Chinook Broodstock,River Assessment,4,15-NOV-12,15-NOV-12,,,,,,,Freshwater,,,adult,10 across,100471,,Female,,,,,,,,15-Nov-2012,,772,,,Woss Lake,,,,,Female,,,,,,,,,,,,Box 401-500,,Nimpkish River,River,404,Gwani Hatchery staff,,,,Kept,,,single,,,,,,4,,,,,operculum,Not Applicable,Brood Stock,856,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,NIMPKISH RIVER ASSESSMENT PROGRAM - 2012,2012,2012/0489,ESCAPEMENT,NIMPKISH RIVER,Beach Seine,CHINOOK SALMON,124,Adult,15-NOV-12,15-NOV-12,100471,100471,10 SCALES ACROSS PER FISH,Scales,4,03,EU,03,41,,,,,,,,,
2419590,2017,23,124,2017 Robertson Cr Fall Chinook,River Assessment,97,30-OCT-17,30-OCT-17,,,,,,,,,,Adult,5D,22205,,Female,,#N/A,3,,,,734,,,621,,,STAMP R,92,104,,,,31,,,,,FALSE,Dead Pitch,,,,,,,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,Spawned,,,,1,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2017,2017,2017/0545,ESCAPEMENT,STAMP RIVER,Gaff (Deadpitch),CHINOOK SALMON,124,Adult,30-OCT-17,30-OCT-17,22205,22205,5 SCALES DOWN PER FISH,Scales,1,02,EU,02,31,,,,,,,,,
1456643,2013,17,124,Nanaimo River Lower Fall River Assessment,River Assessment,148,05-NOV-13,05-NOV-13,,,,,,,,,,,5 down,99169,,Female,,,,,,,755,,,584,,,,,,,,,,,,,,,,,,,,,,Nanaimo River Lower Fall,River,,,,,,Kept,,N,single,,,,,,8,17-14,,,,,,,,,,,Brood Used,,,,,,51519,Beach Seine,Hatchery,,NANAIMO RIVER CID-2013,2013,2013/0270,ESCAPEMENT,NANAIMO RIVER,Beach Seine,CHINOOK SALMON,124,Adult,28-OCT-13,28-OCT-13,99169,99169,5 SCALES DOWN PER FISH,Scales,8,02,EU,02,31,,,,,,,,,
2444377,2010,12,124,Nimpkish River Chinook Broodstock,River Assessment,50,24-NOV-10,24-NOV-10,,,,,,,Freshwater,,,adult,10 across,92518,,Female,,,,,,,,24-Nov-2010,,543,,,Nimpkish River,,,,,Female,,,,,entered manually.,,,,,,,10-Nimp-CH1-DFO,,Nimpkish River,River,1450,Jack Alfred & Allan Alfred - Gwani Hatchery,,,,Kept,,,single,,,,,,5,,,,ADIPOSE UNCLIPPED,,Not Applicable,Brood Stock,621,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,NIMPKISH RIVER ASSESSMENT PROGRAM - 2010,2010,2010/0445,ESCAPEMENT,NIMPKISH RIVER,Beach Seine,CHINOOK SALMON,124,Adult,24-NOV-10,24-NOV-10,92518,92518,10 SCALES ACROSS PER FISH,Scales,5,02,EU,02,31,,,,,,,,,
2444147,2012,12,124,Nimpkish River Chinook Broodstock,River Assessment,27,20-NOV-12,20-NOV-12,,,,,,,Freshwater,,,adult,10 across,100476,,Female,,,,,,,,20-Nov-2012,,654,,,Woss Lake,,,,,Female,,,,,,,,,,,,Box 401-500,,Nimpkish River,River,427,Gwani Hatchery staff,,,,Kept,,,single,,,,,,2,,,,,operculum,Not Applicable,Brood Stock,735,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,NIMPKISH RIVER ASSESSMENT PROGRAM - 2012,2012,2012/0489,ESCAPEMENT,NIMPKISH RIVER,Beach Seine,CHINOOK SALMON,124,Adult,20-NOV-12,20-NOV-12,100476,100476,10 SCALES ACROSS PER FISH,Scales,2,03,EU,03,41,,,,,,,,,
2444567,2007,12,124,Nimpkish River Chinook Broodstock,River Assessment,48,03-DEC-07,03-DEC-07,,,,,unspecified,,Freshwater,,,Adult,10 across,46215,,Female,,,,,,,,03-Dec-2007,,635,,,Nimpkish Hatchery,,,,,Female,,,,5200,,,,,,,,07-NIMP-DFO - 2001 to 2100,,Nimpkish River,River,2047,unspecified,,,,Kept,,,single,,,,,,3,19,,,,,not applicable,Brood Stock,722,,,,Brood Used,,,,,,,Beach Seine,Hatchery,,NIMPKISH RIVER ASSESSMENT PROGRAM - 2007,2007,2007/0368,ESCAPEMENT,NIMPKISH RIVER,Beach Seine,CHINOOK SALMON,124,Adult,03-DEC-07,03-DEC-07,46215,46215,10 SCALES ACROSS PER FISH,Scales,3,03,EU,03,41,,,,,,,,,
